#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:cat_aligned" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:cat_aligned" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:cat_aligned" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.cat_aligned" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:cat_aligned" name="distribution" x="@birthRateY.t:cat_aligned">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="ClockPrior.c:cat_aligned" name="distribution">
#            <parameter id="clockRate.c:cat_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:cat_aligned" name="distribution">
#            <parameter id="kappa.s:cat_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Marsupials.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:cat_aligned">
#            <taxonset id="Marsupials" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Dromiciops_gliroides" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Monodelphis_domestica" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Sarcophilus_harrisii" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Vombatus_ursinus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Phascolarctos_cinereus" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#        </distribution>
#        <distribution id="Monotremes.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:cat_aligned">
#            <taxonset id="Monotremes" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Ornithorhynchus_anatinus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Tachyglossus_aculeatus" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Gamma id="Gamma.0" name="distr" offset="112.5">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">3.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </distribution>
#        <distribution id="Placentals.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:cat_aligned">
#            <taxonset id="Placentals" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Canis_lupus_familiaris" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Felis_catus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Heterocephalus_glaber" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Lutra_lutra" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Manis_pentadactyla_catalase_(CAT),_transcript_variant_X1,_mRNA" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Rattus_norvegicus" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#        </distribution>
#        <distribution id="Rodentia.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:cat_aligned">
#            <taxonset id="Rodentia" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon idref="Heterocephalus_glaber"/>
#                <taxon idref="Rattus_norvegicus"/>
#            </taxonset>
#            <Gamma id="Gamma.1" name="distr" offset="40.0">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">8.0</parameter>
#            </Gamma>
#        </distribution>
#        <distribution id="Theria (ingroup).prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:cat_aligned">
#            <taxonset id="Theria (ingroup)" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon idref="Canis_lupus_familiaris"/>
#                <taxon idref="Dromiciops_gliroides"/>
#                <taxon idref="Felis_catus"/>
#                <taxon idref="Heterocephalus_glaber"/>
#                <taxon idref="Lutra_lutra"/>
#                <taxon idref="Manis_pentadactyla_catalase_(CAT),_transcript_variant_X1,_mRNA"/>
#                <taxon idref="Monodelphis_domestica"/>
#                <taxon idref="Phascolarctos_cinereus"/>
#                <taxon idref="Rattus_norvegicus"/>
#                <taxon idref="Sarcophilus_harrisii"/>
#                <taxon idref="Vombatus_ursinus"/>
#            </taxonset>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@cat_aligned" id="treeLikelihood.cat_aligned" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cat_aligned">
#            <siteModel id="SiteModel.s:cat_aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:cat_aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cat_aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cat_aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:cat_aligned" kappa="@kappa.s:cat_aligned" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@cat_aligned" id="empiricalFreqs.s:cat_aligned" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:cat_aligned" id="StrictClock.c:cat_aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cat_aligned	Tree.height	Tree.treeLength	kappa	CalibratedYuleModel	birthRateY	logP(mrca(Monotremes))	mrca.age(Monotremes)	clockRate	logP(mrca(Rodentia))	mrca.age(Rodentia)	mrca.age(Theria (ingroup))	mrca.age(Placentals)	mrca.age(Marsupials)
0	-33949.82798895606	-33843.18470750548	-106.64328145057586	-33843.18470750548	113.42306060543174	468.06445860757	2.0	-79.18012531573544	1.0	-12.216072645530287	112.6	1.0	-6.473968176353703	40.1	41.99626810738753	41.24127468112956	2.4303013872163914
1000	-27362.87652932065	-27291.067856929898	-71.80867239074911	-27291.067856929898	139.21111231903	561.8778357775441	2.9793277385429686	-55.85393177578277	0.1939913462672082	-3.6932883658572235	138.86336998677587	0.6295750136908542	-3.117226492754417	45.99753294240017	49.70230202799412	47.916753514397186	0.2660286520847202
2000	-27303.376318418777	-27231.155652228626	-72.22066619014957	-27231.155652228626	128.11490201841218	509.33360862064256	2.9793277385429686	-55.04780905971573	0.16552969452449873	-3.7241748712402876	126.46775895022996	0.6295750136908542	-4.304456502838847	40.976799929576124	42.49601967444276	42.32519369437947	0.19854309310307122
3000	-27305.763314377025	-27233.366117704994	-72.39719667203272	-27233.366117704994	137.98979526199878	542.2532106743354	2.9793277385429686	-56.068028800650644	0.12419856317912918	-3.6383542171066034	136.09640482965784	0.6295750136908542	-3.5465878979207597	42.531206245986894	43.460345437636555	43.39255403951225	0.19182733063951937
4000	-27302.54238468081	-27227.255568523557	-75.28681615725498	-27227.255568523557	176.85078305479738	692.9637115212223	2.9793277385429686	-57.243686203654846	0.2403529161433038	-5.649076904699627	176.00371151717374	0.6295750136908542	-3.249827292545808	53.619680286388146	54.5131359295874	54.35520219004548	0.1887921461435561
5000	-27300.525078904524	-27225.453709386733	-75.07136951778972	-27225.453709386733	169.1485422249094	666.3178488564238	2.9793277385429686	-57.672084814648485	0.22319067401684178	-5.1444033050830225	168.40980313336448	0.6295750136908542	-3.1106556417035223	50.168678742257875	55.29395783276052	53.34670215988148	0.20462414901890127
6000	-27301.49030130615	-27229.01222698106	-72.47807432508729	-27229.01222698106	146.51050508686632	572.7461436095284	2.9793277385429686	-55.76296428362775	0.28238857758022773	-3.9371070669593995	146.22950634192523	0.6295750136908542	-3.6337772181454375	42.23574340001228	45.83703507610189	44.63896075502023	0.20724370133894496
7000	-27301.17130875452	-27226.48902527803	-74.6822834764914	-27226.48902527803	145.96433204044826	561.063986027903	2.9793277385429686	-58.26673966626707	0.21455799039949003	-3.6618981845854237	137.43705120175005	0.6295750136908542	-3.6094198692842157	42.3131393661324	45.896713080899914	42.685332271023555	0.20137213063783507
8000	-27300.410813382085	-27227.380520528775	-73.03029285330763	-27227.380520528775	158.35022880579064	631.1065990400348	2.9793277385429686	-56.23824328831314	0.1806658535563341	-4.525095033102111	158.17134905446156	0.6295750136908542	-3.122728775537685	50.59019140923667	53.517175436375716	51.35443316501515	0.1942664000041769
9000	-27301.05889023143	-27228.64060014594	-72.41829008549072	-27228.64060014594	151.64901215955928	596.4273608856311	2.9793277385429686	-56.08929759195233	0.23969427374229452	-4.095846336833223	149.86312259500482	0.6295750136908542	-3.088920400350469	46.94846691026062	47.81741472498597	47.679043645556895	0.2113094050522612
10000	-27298.692444752112	-27226.444490419013	-72.24795433309914	-27226.444490419013	140.02319092325274	557.6108875646014	2.9793277385429686	-56.02841240280442	0.19600819667395092	-3.695597677013632	138.9585062657506	0.6295750136908542	-3.3797184969263867	43.28735874655084	48.30118766733028	46.21771304351364	0.20388128413726916
11000	-27302.234086934237	-27230.59169326796	-71.64239366627606	-27230.59169326796	129.93758531161296	528.3480479139264	2.9793277385429686	-55.615623838281266	0.162442141339791	-3.6331775313705426	129.5746566122506	0.6295750136908542	-3.2493665402695497	44.194984152077964	49.142731130421765	44.774953746609235	0.21035083510715033
12000	-27303.706247258855	-27229.84627644459	-73.85997081426466	-27229.84627644459	115.29093019736032	476.76891563730663	2.9793277385429686	-55.28992652444941	0.3209613690700309	-5.8550279840399835	115.246292635313	0.6295750136908542	-3.5707905494205643	42.44384690105486	44.23397954356638	43.500858221272864	0.20269768458855364
13000	-27301.809380609786	-27225.73050229458	-76.07887831520411	-27225.73050229458	137.39898685687785	556.1222081338806	2.9793277385429686	-60.03808094960229	0.23554493019840633	-3.609685080181115	132.81608132893655	0.6295750136908542	-3.286886529066009	43.8887691830266	58.94547006110848	44.883972713870364	0.1903232042299523
14000	-27298.836218489792	-27225.027602115413	-73.80861637437951	-27225.027602115413	131.5505107109522	526.2402722814953	3.3536900188356387	-56.16278995117335	0.27713009477547207	-3.6134785775111498	131.25546934040455	0.6295750136908542	-4.758329012841734	40.591235098951174	47.85260152536864	42.627212384040476	0.19884350995637898
15000	-27300.631170962544	-27227.274386209516	-73.35678475302706	-27227.274386209516	134.7671892736057	527.320452731449	3.3536900188356387	-56.450059769534	0.17924693013038895	-3.6379563675887576	129.3099049968473	0.6295750136908542	-3.9947497830510126	41.40452458768272	43.87763091810176	42.401602785881536	0.19676865552353245
16000	-27299.641981040488	-27225.287064291046	-74.3549167494408	-27225.287064291046	153.6227639434598	611.8945081557441	3.3536900188356387	-57.74424143734748	0.10559709720228153	-4.253345795279832	153.0995953570213	0.6295750136908542	-3.0833106839602125	47.31674221175897	55.148559179268105	48.27489434926535	0.21382447569469326
17000	-27305.66465364151	-27231.445191078958	-74.21946256255343	-27231.445191078958	153.50710949798724	598.9926227324618	3.3536900188356387	-57.92822816764455	0.1407122123195718	-3.9358722688472487	146.1991509417099	0.5673045035068451	-3.081343293208354	47.51670974127144	49.461532963148905	47.909269433148275	0.20615488542575944
18000	-27304.86036146417	-27228.092175837213	-76.76818562695622	-27228.092175837213	139.9928232731243	586.3970052394799	3.1458131153428583	-60.85729554700582	0.14082585813557003	-3.62561467304675	135.15272679252487	0.5728308590511099	-3.082537757789538	47.386867654269594	73.23360242116058	49.74623666332032	0.21633706277056186
19000	-27302.02537990159	-27224.35014631683	-77.67523358476143	-27224.35014631683	176.9123392331948	680.0386050850925	3.452317571973308	-60.24546749305391	0.15865038174041451	-4.973005428519058	165.70352141201226	0.44912891096914004	-3.149591813219661	51.38178164482851	54.94429700160446	53.058464783082556	0.27973186482935464
20000	-27303.674845589674	-27225.495835734193	-78.1790098554796	-27225.495835734193	178.22871968867224	701.2832425957483	3.307584611068276	-60.05166276270401	0.24673367873417293	-5.479743240857469	173.50875556897114	0.4460349626650272	-3.389227784134851	56.04686626302451	57.22939275458762	56.884656316229	0.2771503573675886
21000	-27304.831127015164	-27225.047614792045	-79.78351222311846	-27225.047614792045	153.90532639447042	620.5678139739196	3.169835582469088	-63.332297813889795	0.04734616676682864	-4.160588996520789	151.22825315908716	0.3804407287563397	-3.0795507433814246	47.88235386878756	59.45032385670674	52.8366671485541	0.3456110584575384
22000	-27304.32884069823	-27226.412585772578	-77.91625492564927	-27226.412585772578	159.4628662612354	649.5261857959468	3.487595509820642	-60.74847316833038	0.096478498241799	-4.56731631172543	158.91779762620243	0.3247444179705773	-3.281541345261972	43.92963165459246	80.77963045850704	45.40605267327842	0.3835749224302077
